File Path,crossbeam_channel,std::sync::mpsc
20_rust\bevy\crates\bevy_macros_compile_fail_tests\tests\deref_mut_derive\missing_deref.fail.rs,False,False
20_rust\bevy\crates\bevy_macros_compile_fail_tests\tests\deref_mut_derive\multiple_attributes.fail.rs,False,False
20_rust\bevy\crates\bevy_macros_compile_fail_tests\tests\deref_mut_derive\multiple_fields.pass.rs,False,False
20_rust\bevy\crates\bevy_macros_compile_fail_tests\tests\deref_mut_derive\single_field.pass.rs,False,False
20_rust\bevy\crates\bevy_macro_utils\src\attrs.rs,False,False
20_rust\bevy\crates\bevy_macro_utils\src\lib.rs,False,False
20_rust\bevy\crates\bevy_macro_utils\src\shape.rs,False,False
20_rust\bevy\crates\bevy_macro_utils\src\symbol.rs,False,False
20_rust\bevy\crates\bevy_math\src\cubic_splines.rs,False,False
20_rust\bevy\crates\bevy_math\src\lib.rs,False,False
20_rust\bevy\crates\bevy_math\src\ray.rs,False,False
20_rust\bevy\crates\bevy_math\src\rects\irect.rs,False,False
20_rust\bevy\crates\bevy_math\src\rects\mod.rs,False,False
20_rust\bevy\crates\bevy_math\src\rects\rect.rs,False,False
20_rust\bevy\crates\bevy_math\src\rects\urect.rs,False,False
20_rust\bevy\crates\bevy_mikktspace\examples\generate.rs,False,False
20_rust\bevy\crates\bevy_mikktspace\src\generated.rs,False,False
20_rust\bevy\crates\bevy_mikktspace\src\lib.rs,False,False
20_rust\bevy\crates\bevy_mikktspace\tests\regression_test.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\alpha.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\bundle.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\fog.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\lib.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\light.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\material.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\parallax.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\pbr_material.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\wireframe.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\environment_map\mod.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\prepass\mod.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\render\fog.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\render\light.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\render\mesh.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\render\mesh_bindings.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\render\mod.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\render\morph.rs,False,False
20_rust\bevy\crates\bevy_pbr\src\ssao\mod.rs,False,False
20_rust\bevy\crates\bevy_ptr\src\lib.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\container_attributes.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\derive_data.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\documentation.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\enum_utility.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\field_attributes.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\fq_std.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\from_reflect.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\lib.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\reflect_value.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\registration.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\trait_reflection.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\type_path.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\type_uuid.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\utility.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\impls\enums.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\impls\mod.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\impls\structs.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\impls\tuple_structs.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\impls\typed.rs,False,False
20_rust\bevy\crates\bevy_reflect\bevy_reflect_derive\src\impls\values.rs,False,False
20_rust\bevy\crates\bevy_reflect\examples\reflect_docs.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\array.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\fields.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\from_reflect.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\lib.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\list.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\map.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\path.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\reflect.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\std_traits.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\struct_trait.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\tuple.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\tuple_struct.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\type_info.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\type_path.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\type_registry.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\type_uuid.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\type_uuid_impl.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\utility.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\enums\dynamic_enum.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\enums\enum_trait.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\enums\helpers.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\enums\mod.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\enums\variants.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\impls\glam.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\impls\rect.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\impls\smallvec.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\impls\smol_str.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\impls\std.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\impls\uuid.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\serde\de.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\serde\mod.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\serde\ser.rs,False,False
20_rust\bevy\crates\bevy_reflect\src\serde\type_data.rs,False,False
20_rust\bevy\crates\bevy_reflect_compile_fail_tests\src\lib.rs,False,False
20_rust\bevy\crates\bevy_reflect_compile_fail_tests\tests\reflect_derive.rs,False,False
20_rust\bevy\crates\bevy_reflect_compile_fail_tests\tests\reflect_derive\bounds.pass.rs,False,False
20_rust\bevy\crates\bevy_reflect_compile_fail_tests\tests\reflect_derive\from_reflect.fail.rs,False,False
20_rust\bevy\crates\bevy_reflect_compile_fail_tests\tests\reflect_derive\from_reflect.pass.rs,False,False
20_rust\bevy\crates\bevy_reflect_compile_fail_tests\tests\reflect_derive\generics.fail.rs,False,False
20_rust\bevy\crates\bevy_reflect_compile_fail_tests\tests\reflect_derive\generics_structs.pass.rs,False,False
20_rust\bevy\crates\bevy_reflect_compile_fail_tests\tests\reflect_derive\lifetimes.pass.rs,False,False
20_rust\bevy\crates\bevy_render\macros\src\as_bind_group.rs,False,False
20_rust\bevy\crates\bevy_render\macros\src\extract_component.rs,False,False
20_rust\bevy\crates\bevy_render\macros\src\extract_resource.rs,False,False
20_rust\bevy\crates\bevy_render\macros\src\lib.rs,False,False
20_rust\bevy\crates\bevy_render\src\extract_component.rs,False,False
20_rust\bevy\crates\bevy_render\src\extract_param.rs,False,False
20_rust\bevy\crates\bevy_render\src\extract_resource.rs,False,False
20_rust\bevy\crates\bevy_render\src\globals.rs,False,False
20_rust\bevy\crates\bevy_render\src\lib.rs,False,False
20_rust\bevy\crates\bevy_render\src\pipelined_rendering.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_asset.rs,False,False
20_rust\bevy\crates\bevy_render\src\settings.rs,False,False
20_rust\bevy\crates\bevy_render\src\spatial_bundle.rs,False,False
20_rust\bevy\crates\bevy_render\src\camera\camera.rs,False,False
20_rust\bevy\crates\bevy_render\src\camera\camera_driver_node.rs,False,False
20_rust\bevy\crates\bevy_render\src\camera\manual_texture_view.rs,False,False
20_rust\bevy\crates\bevy_render\src\camera\mod.rs,False,False
20_rust\bevy\crates\bevy_render\src\camera\projection.rs,False,False
20_rust\bevy\crates\bevy_render\src\color\colorspace.rs,False,False
20_rust\bevy\crates\bevy_render\src\color\mod.rs,False,False
20_rust\bevy\crates\bevy_render\src\mesh\mod.rs,False,False
20_rust\bevy\crates\bevy_render\src\mesh\morph.rs,False,False
20_rust\bevy\crates\bevy_render\src\mesh\mesh\conversions.rs,False,False
20_rust\bevy\crates\bevy_render\src\mesh\mesh\mod.rs,False,False
20_rust\bevy\crates\bevy_render\src\mesh\mesh\skinning.rs,False,False
20_rust\bevy\crates\bevy_render\src\mesh\shape\capsule.rs,False,False
20_rust\bevy\crates\bevy_render\src\mesh\shape\cylinder.rs,False,False
20_rust\bevy\crates\bevy_render\src\mesh\shape\icosphere.rs,False,False
20_rust\bevy\crates\bevy_render\src\mesh\shape\mod.rs,False,False
20_rust\bevy\crates\bevy_render\src\mesh\shape\regular_polygon.rs,False,False
20_rust\bevy\crates\bevy_render\src\mesh\shape\torus.rs,False,False
20_rust\bevy\crates\bevy_render\src\mesh\shape\uvsphere.rs,False,False
20_rust\bevy\crates\bevy_render\src\primitives\mod.rs,False,False
20_rust\bevy\crates\bevy_render\src\renderer\graph_runner.rs,False,False
20_rust\bevy\crates\bevy_render\src\renderer\mod.rs,False,False
20_rust\bevy\crates\bevy_render\src\renderer\render_device.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_graph\app.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_graph\context.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_graph\edge.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_graph\graph.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_graph\mod.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_graph\node.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_graph\node_slot.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_phase\draw.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_phase\draw_state.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_phase\mod.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_phase\rangefinder.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_resource\bind_group.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_resource\bind_group_layout.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_resource\buffer.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_resource\buffer_vec.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_resource\mod.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_resource\pipeline.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_resource\pipeline_cache.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_resource\pipeline_specializer.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_resource\resource_macros.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_resource\shader.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_resource\storage_buffer.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_resource\texture.rs,False,False
20_rust\bevy\crates\bevy_render\src\render_resource\uniform_buffer.rs,False,False
20_rust\bevy\crates\bevy_render\src\texture\basis.rs,False,False
20_rust\bevy\crates\bevy_render\src\texture\dds.rs,False,False
20_rust\bevy\crates\bevy_render\src\texture\exr_texture_loader.rs,False,False
20_rust\bevy\crates\bevy_render\src\texture\fallback_image.rs,False,False
20_rust\bevy\crates\bevy_render\src\texture\hdr_texture_loader.rs,False,False
20_rust\bevy\crates\bevy_render\src\texture\image.rs,False,False
20_rust\bevy\crates\bevy_render\src\texture\image_texture_conversion.rs,False,False
20_rust\bevy\crates\bevy_render\src\texture\image_texture_loader.rs,False,False
20_rust\bevy\crates\bevy_render\src\texture\ktx2.rs,False,False
20_rust\bevy\crates\bevy_render\src\texture\mod.rs,False,False
20_rust\bevy\crates\bevy_render\src\texture\texture_cache.rs,False,False
20_rust\bevy\crates\bevy_render\src\view\mod.rs,False,False
20_rust\bevy\crates\bevy_render\src\view\window.rs,False,False
20_rust\bevy\crates\bevy_render\src\view\visibility\mod.rs,False,False
20_rust\bevy\crates\bevy_render\src\view\visibility\render_layers.rs,False,False
20_rust\bevy\crates\bevy_render\src\view\window\screenshot.rs,False,False
20_rust\bevy\crates\bevy_scene\src\bundle.rs,False,False
20_rust\bevy\crates\bevy_scene\src\dynamic_scene.rs,False,False
20_rust\bevy\crates\bevy_scene\src\dynamic_scene_builder.rs,False,False
20_rust\bevy\crates\bevy_scene\src\lib.rs,False,False
20_rust\bevy\crates\bevy_scene\src\scene.rs,False,False
20_rust\bevy\crates\bevy_scene\src\scene_filter.rs,False,False
20_rust\bevy\crates\bevy_scene\src\scene_loader.rs,False,False
20_rust\bevy\crates\bevy_scene\src\scene_spawner.rs,False,False
20_rust\bevy\crates\bevy_scene\src\serde.rs,False,False
20_rust\bevy\crates\bevy_sprite\src\bundle.rs,False,False
20_rust\bevy\crates\bevy_sprite\src\collide_aabb.rs,False,False
20_rust\bevy\crates\bevy_sprite\src\dynamic_texture_atlas_builder.rs,False,False
20_rust\bevy\crates\bevy_sprite\src\lib.rs,False,False
20_rust\bevy\crates\bevy_sprite\src\sprite.rs,False,False
20_rust\bevy\crates\bevy_sprite\src\texture_atlas.rs,False,False
20_rust\bevy\crates\bevy_sprite\src\texture_atlas_builder.rs,False,False
20_rust\bevy\crates\bevy_sprite\src\mesh2d\color_material.rs,False,False
20_rust\bevy\crates\bevy_sprite\src\mesh2d\material.rs,False,False
20_rust\bevy\crates\bevy_sprite\src\mesh2d\mesh.rs,False,False
20_rust\bevy\crates\bevy_sprite\src\mesh2d\mod.rs,False,False
20_rust\bevy\crates\bevy_sprite\src\render\mod.rs,False,False
20_rust\bevy\crates\bevy_tasks\examples\busy_behavior.rs,False,False
20_rust\bevy\crates\bevy_tasks\examples\idle_behavior.rs,False,False
20_rust\bevy\crates\bevy_tasks\src\lib.rs,False,False
20_rust\bevy\crates\bevy_tasks\src\single_threaded_task_pool.rs,False,False
20_rust\bevy\crates\bevy_tasks\src\slice.rs,False,False
20_rust\bevy\crates\bevy_tasks\src\task.rs,False,False
20_rust\bevy\crates\bevy_tasks\src\task_pool.rs,False,False
20_rust\bevy\crates\bevy_tasks\src\thread_executor.rs,False,False
20_rust\bevy\crates\bevy_tasks\src\usages.rs,False,False
20_rust\bevy\crates\bevy_tasks\src\iter\adapters.rs,False,False
20_rust\bevy\crates\bevy_tasks\src\iter\mod.rs,False,False
20_rust\bevy\crates\bevy_text\src\error.rs,False,False
20_rust\bevy\crates\bevy_text\src\font.rs,False,False
20_rust\bevy\crates\bevy_text\src\font_atlas.rs,False,False
20_rust\bevy\crates\bevy_text\src\font_atlas_set.rs,False,False
20_rust\bevy\crates\bevy_text\src\font_loader.rs,False,False
20_rust\bevy\crates\bevy_text\src\glyph_brush.rs,False,False
20_rust\bevy\crates\bevy_text\src\lib.rs,False,False
20_rust\bevy\crates\bevy_text\src\pipeline.rs,False,False
20_rust\bevy\crates\bevy_text\src\text.rs,False,False
20_rust\bevy\crates\bevy_text\src\text2d.rs,False,False
20_rust\bevy\crates\bevy_time\src\common_conditions.rs,False,False
20_rust\bevy\crates\bevy_time\src\fixed_timestep.rs,False,False
20_rust\bevy\crates\bevy_time\src\lib.rs,True,False
20_rust\bevy\crates\bevy_time\src\stopwatch.rs,False,False
20_rust\bevy\crates\bevy_time\src\time.rs,False,False
20_rust\bevy\crates\bevy_time\src\timer.rs,False,False
20_rust\bevy\crates\bevy_transform\src\commands.rs,False,False
20_rust\bevy\crates\bevy_transform\src\lib.rs,False,False
20_rust\bevy\crates\bevy_transform\src\systems.rs,False,False
20_rust\bevy\crates\bevy_transform\src\components\global_transform.rs,False,False
20_rust\bevy\crates\bevy_transform\src\components\mod.rs,False,False
20_rust\bevy\crates\bevy_transform\src\components\transform.rs,False,False
20_rust\bevy\crates\bevy_ui\src\accessibility.rs,False,False
20_rust\bevy\crates\bevy_ui\src\camera_config.rs,False,False
20_rust\bevy\crates\bevy_ui\src\focus.rs,False,False
20_rust\bevy\crates\bevy_ui\src\geometry.rs,False,False
20_rust\bevy\crates\bevy_ui\src\lib.rs,False,False
20_rust\bevy\crates\bevy_ui\src\measurement.rs,False,False
20_rust\bevy\crates\bevy_ui\src\node_bundles.rs,False,False
20_rust\bevy\crates\bevy_ui\src\stack.rs,False,False
20_rust\bevy\crates\bevy_ui\src\ui_node.rs,False,False
20_rust\bevy\crates\bevy_ui\src\update.rs,False,False
20_rust\bevy\crates\bevy_ui\src\layout\convert.rs,False,False
20_rust\bevy\crates\bevy_ui\src\layout\debug.rs,False,False
20_rust\bevy\crates\bevy_ui\src\layout\mod.rs,False,False
20_rust\bevy\crates\bevy_ui\src\render\mod.rs,False,False
20_rust\bevy\crates\bevy_ui\src\render\pipeline.rs,False,False
20_rust\bevy\crates\bevy_ui\src\render\render_pass.rs,False,False
20_rust\bevy\crates\bevy_ui\src\widget\button.rs,False,False
20_rust\bevy\crates\bevy_ui\src\widget\image.rs,False,False
20_rust\bevy\crates\bevy_ui\src\widget\label.rs,False,False
20_rust\bevy\crates\bevy_ui\src\widget\mod.rs,False,False
20_rust\bevy\crates\bevy_ui\src\widget\text.rs,False,False
20_rust\bevy\crates\bevy_utils\macros\src\lib.rs,False,False
20_rust\bevy\crates\bevy_utils\src\default.rs,False,False
20_rust\bevy\crates\bevy_utils\src\float_ord.rs,False,False
20_rust\bevy\crates\bevy_utils\src\futures.rs,False,False
20_rust\bevy\crates\bevy_utils\src\label.rs,False,False
20_rust\bevy\crates\bevy_utils\src\lib.rs,False,False
20_rust\bevy\crates\bevy_utils\src\short_names.rs,False,False
20_rust\bevy\crates\bevy_utils\src\synccell.rs,False,False
20_rust\bevy\crates\bevy_utils\src\syncunsafecell.rs,False,False
20_rust\bevy\crates\bevy_window\src\cursor.rs,False,False
20_rust\bevy\crates\bevy_window\src\event.rs,False,False
20_rust\bevy\crates\bevy_window\src\lib.rs,False,False
20_rust\bevy\crates\bevy_window\src\raw_handle.rs,False,False
20_rust\bevy\crates\bevy_window\src\system.rs,False,False
20_rust\bevy\crates\bevy_window\src\window.rs,False,False
20_rust\bevy\crates\bevy_winit\src\accessibility.rs,False,False
20_rust\bevy\crates\bevy_winit\src\converters.rs,False,False
